,Unnamed: 0,Review_ID,URL,Brand,Variety,Style,Country,Stars,Top Ten,Blurb
1165,1165,2308,https://www.theramenrater.com/2017/01/26/2308-fantastic-chicken-chow-mein/,Fantastic,Noodles Chicken Chow Mein Flavour,Cup,Australia,3.5,,"Finished (click to enlarge). Added spring onion and baked chicken. The noodles are standard gauge and hydrate nicely in three minutes, but nothing super special. As far as the broth, the noodles suck most of it up. The flavor was pretty good; indeed, it didn’t remind me of chow mein really but tasted nice and chickenny. Veggie hydrated alright – the peas were kind of meh. 3.5 out of 5.0 stars. EAN bar code 9310155002141."
1166,1166,2307,https://www.theramenrater.com/2017/01/26/2307-ottogi-ramyon-sabor-pollo/,Ottogi,Ramyun Sabor Pollo,Pack,Mexico,4,,"Finished (click to enlarge). Added spring onion, baked chicken and chilli flake. The noodles were nice and thick – the instructions said 4-6 minutes cooking time and I went for the full 6 – and they got thick! The broth was reminiscent of canned condensed chicken noodle soup, which made for an interesting pairing with the noodles which after the 6 minutes seems like those noodles as well except really thick./ The vegetable bits hydrated well. Impressed! 4.0 out of 5.0 stars. UPC bar code 645175150299."
1167,1167,2306,https://www.theramenrater.com/2017/01/25/2306-nissin-demae-iccho-black-garlic-oil-tonkotsu/,Nissin,Demae Iccho Black Garlic Oil Tonkotsu Flavour Instant Noodles,Cup,Hong Kong,4,,"Finished (click to enlarge). Added spring onion, Salad Cosmo mung bean sprouts and chashu pork. To begin with, the noodles are decent – nice chewiness and big quantity for a cup. Next, the broth has a hearty tonkotsu taste. Moreover, the broth has a very nice look to it; creamy but with the oil giving it a unique look as well. Indeed, the garlic oil gives it a little extra tastiness which is nice. Finally, bits of vegetable, egg and pork abound! 4.0 out of 5.0 stars.  EAN bar code 4897878150083."
1168,1168,2305,https://www.theramenrater.com/2017/01/24/2305-ajinatori-chicken-flavor-ramen/,Ajinatori,Chicken Flavor Ramen,Pack,Japan,3.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, hard boiled egg and baked chicken with panko. The noodles are thick and very chewy; I cooked them for 4 minutes although perhaps 5 would have been better. The broth has a very strong salty chicken taste to it with a little bit of oiliness to it. 3.5 out of 5.0 stars. EAN bar code 4937678050593."
1169,1169,2304,https://www.theramenrater.com/2017/01/22/2304-maggi-2-minute-noodles-masala-spicy/,Maggi,2 Minute Noodles Masala Spicy,Pack,India,5,,"Finished (click to enlarge). Added a sprig of coriander. First, The noodles are great – they engorge themselves on the broth and end up nice and plump. The broth, almost all of which is sucked up by the noodles, is full of flavor. Indeed a spicy hit – not too hot to put most folks off, and a strong masala taste which gave the dish an earthy and deep flavor. Moreover, this one has a kind of savory depth to it. Finally, it was a surprise how much I enjoy this one! 5.0 out of 5.0 stars.  EAN bar code 8901058824018."
1170,1170,2303,https://www.theramenrater.com/2017/01/21/2303-sopa-maruchan-sabor-camaron/,Maruchan,Sopa Maruchan Sobar A Camaron,Pack,Mexico,3.25,,"Finished (click to enlarge). Added shrimp, spring onion and pepper jack cheese. The noodles hydrated well and have a soft tooth and very standard gauge. The broth has a shrimp taste – nothing spicy though. This seems to be identical to the version of Maruchan shrimp ramen sold here in the United States. 3.25 out of 5.0 stars. UPC bar code 041789002977."
1171,1171,2302,https://www.theramenrater.com/2017/01/20/2302-nissin-yakisoba/,Nissin,Yakisoba,Tray,Japan,5,,"Finished (click to enlarge). Added beef and mayonnaise (put mayonnaise in a sandwich bag in one end then poke holes with a toothpick in one side on the other end and squirt) and beef. The noodles came out well – a little thinner than expected. Indeed, the quantity is serious here – only for those with a serious appetite! The yakisoba flavor is a little lighter than expected but it’s very good – not overdone. The cabbage is nice and crunchy and the sprinkle of togarashi is a plus. 5.0 out of 5.0 stars. JAN bar code 4902105226780."
1172,1172,2301,https://www.theramenrater.com/2017/01/18/2301-suimin-oriental-chicken-flavour/,Suimin,Noodle With Oriental Chicken Flavour,Cup,Australia,2.75,,"Finished (click to enlarge). Added chicken. The noodles are definitely on the mushy end of the spectrum. The broth (what little of it there is) is a strong chicken taste. As for the ‘Oriental’ aspect, it’s lost on me – reminds me more of flavors from South America lite gallina which is young hen and a little more oily. The vegetables hydrated decently. 2.75 out of 5.0 stars. EAN bar code 9310155535267."
1173,1173,2300,https://www.theramenrater.com/2017/01/17/2300-nissin-demae-ramen-spicy-xo-sauce/,Nissin,Demae Ramen Spicy Xo Sauce Seafood Flavour Instant Noodle,Pack,Hong Kong,4,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, sweet onion, spring onion, chashu pork, ito togarashi, fishballs and carved squid. First, the noodles are nice and plump. Indeed, the standard gauge Demae Ramen. Second, the broth has a nice spiciness to it and a taste that lingers between seafood and a little pork taste that peeks out here and there. In conclusion, the combination works well. 4.0 out of 5.0 stars. EAN bar code 4897878800049."
1174,1174,2299,https://www.theramenrater.com/2017/01/16/2299-cintan-mi-segera-mmm-original/,Cintan,Mi Segera Mmm... Original,Pack,Malaysia,3,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, coriander, tau pok, sous video chicken and hard boiled egg. First, noodles hydrate out well – very standard. The broth is interesting, but not at the same time. I would call it chicken flavor since it is definitely more chicken-like. However, it is on the bland side. Finally, if you’re the type who is non-committal to anything involving choice, this is the flavor for you. 3.0 out of 5.0 stars. EAN bar code 025296932026."
1175,1175,2298,https://www.theramenrater.com/2017/01/15/2298-nissin-spicy-chile-chicken/,Nissin,Cup Noodles Spicy Chile Chicken (New Recipe),Cup,United States,3.75,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, hard boiled egg, sous vide chicken, spring onion and nanami togarashi. The noodles hydrated well and had a better than expected chewiness. In addition, broth has a very good taste – a light spiciness with a kind of cumin hit – maybe chile de arbol pepper? As a result, I think spicy chile chicken is a fitting title. Finally, the vegetables hydrated well. 3.75 out of 5.0 stars. UPC bar code 070662030110."
1176,1176,2297,https://www.theramenrater.com/2017/01/15/2297-chuan-wei-wang-bowl-instant-noodles-artificial-beef-sauerkraut-flavor/,Chuan Wei Wang,Bowl Instant Noodles Artificial Beef With Sauerkraut Flavor,Bowl,China,3.25,,"Finished (click to enlarge) Added Salad Cosmo mung bean sprouts, coriander and beef. The noodles hydrated well but were a little on the crumbly side. While the broth was tasty, it definitely seemed too thin; not oily enough. The flavor of beef, a hint of spiciness and sauerkraut was throughout. 3.25 out of 5.0 stars. EAN bar code 6925487994021."
1177,1177,2296,https://www.theramenrater.com/2017/01/14/2296-suimin-noodles-chicken-flavour/,Suimin,Noodles With Chicken Flavour,Cup,Australia,2.5,,Finished (click to enlarge). The noodles are standard noodle cup gauge but are very crumbly. This works though; the broth is a strong chicken flavor – definitely reminds me of something I would expect from a domestic instant noodle cup made by a non-Japanese company if that makes sense. The vegetables hydrated well. Just a little saltier than I would like. 2.5 out of 5.0 stars. EAN bar code 9310155300261.
1178,1178,2295,https://www.theramenrater.com/2017/01/13/2295-nissin-cup-noodles-seafood-flavor/,Nissin,Cup Noodles Seafood,Cup,China,4,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onions, fishballs, narutomaki, kamaboko, carved squid and shrimp. The noodles hydrated well and have a gentle bite to them. Quality was good and quantity was good too. The broth was a very tasty seafood taste with a kind of buttery ambiance. The bits hydrated very well. 4.0 out of 5.0 stars. EAN bar code ."
1179,1179,2294,https://www.theramenrater.com/2017/01/12/2294-sapporo-ichiban-tabimen-aizukitakata-gyokai-shoyu-ramen/,Sapporo Ichiban,Tabimen AizuKitakata Gyokai Shoyu Ramen,Bowl,Japan,3.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion and hard boiled egg. The noodles hydrated nicely – they have a soft chew and a wide and thick kind of character. The broth is definitely a kind of fishy shoyu; one that is alright but a slight bit saltier than I prefer. The naruto was good, vegetables decent but pork so thin it might have not been present. 3.5 out of 5.0 stars. JAN bar code 4901734025344."
1180,1180,2293,https://www.theramenrater.com/2017/01/11/2293-nissin-nupasta-bacon-carbonara-sauce-flavour-instant-noodle/,Nissin,Nupasta Bacon In Carbonara Sauce Flavour Instant Noodle,Pack,Hong Kong,5,,"Finished (click to enlarge). Added pork, sweet onion and garlic sauteed in a little butter with some salt. The noodles are great – good gauge and chewiness – they feel like an Italian pasta versus an Asian noodle if that makes sense. The sauce is a luscious white with a bacon taste throughout. Very rich and very tasty. I wouldn’t have pegged Hong Kong to be the source of this in a million years – it’s just wonderful! 5.0 out of 5.0 stars. EAN bar code 4897878190034."
1181,1181,2292,https://www.theramenrater.com/2017/01/10/2292-sichuan-baijia-chongqing-noodles-spicy-hot-flavor/,Sichuan Baijia,Chongqing Noodles Spicy Hot Flavor,Pack,China,4.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, sweet onion, beef and coriander. The noodles are thin and flat with a medium width. They really work well here. The broth is a very spicy beef with a Sichuan pepper hit amongst others. There are sesame seeds throughout and the bits of vegetables in there were great. 4.5 out of 5.0 stars. EAN bar code 6926410330879."
1182,1182,2291,https://www.theramenrater.com/2017/01/09/2291-samyang-foods-buldak-bokkummyun-cheese-flavor/,Samyang Foods,Buldak Bokkummyun Cheese Flavor,Pack,South Korea,3.5,,"Finished (click to enlarge). The noodles hydrated very well – awesome ramyun. The taste is like licking the sun; I know it’s cheese because it says it’s cheese and I poured cheese powder on top, but it just tastes like an ultra spicy and sweet kind of thing. For fans of the David Lynch film ‘Dune,’ you will understand when I say heat upon heat upon heat… THE PAIN! Nice quality, serious business. 3.5 out of 5.0 stars. EAN bar code 8801073210967."
1183,1183,2290,https://www.theramenrater.com/2017/01/08/2290-nissin-demae-ramen-straight-noodle-black-garlic-oil-tonkotsu-flavour-instant-noodle/,Nissin,Demae Ramen Straight Noodle Black Garlic Oil Tonkotsu Flavour Instant Noodle,Pack,Hong Kong,5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, chashu pork, spring onion and nanami togarashi. The noodles are just perfect – perfect firmness and chew! The broth is a creamy tonkotsu augmented by the black garlic oil. Rich, hearty and very giving. This stuff is just sensational! Easy 5.0 out of 5.0 stars – super impressed!  EAN bar code 4897878850020."
1184,1184,2289,https://www.theramenrater.com/2017/01/07/2289-myojo-shin-toyama-black-ramen/,Myojo,Shin Toyama Black Ramen,Bowl,Japan,3.75,,"Finished (click to enlarge). Added spring onion and hard boiled egg. The noodles came out pretty well – kind of soft for the thickness of them, but they worked. The broth is definitely a murky swamp of blackness with a definitive black pepper taste and a kind of soy thing going on. The included vegetables were alright – the menma was not mushy but was slightly tough. The slice of pork seemed more like pepperoni than chashu. 3.75 out of 5.0 stars. JAN bar code 4902881418348."
1185,1185,2288,https://www.theramenrater.com/2017/01/06/2288-nissin-cup-noodles-tom-yum-goong-flavour/,Nissin,Cup Noodles Tom Yum Goong Flavour,Cup,Hong Kong,4,,"Finished (click to enlarge). Added shrimp, coriander and Thai chillies. The noodles are this and flat with a soft chew to them. They’re the standard Cup Noodles. The broth has a nice tom yum flavor – lemongrass and some heat. The bits of shrimp and egg are really nice – the egg was kind of a surprise; I mean, have you ever had tom yum and egg? Works well. 4.0 out of 5.0 stars.  EAN bar code 4897878100156."
1186,1186,2287,https://www.theramenrater.com/2017/01/05/2287-master-kong-artificial-abalone-crab-flavor-instant-noodle/,Master Kong,Artificial Abalone Crab Flavor Instant Noodle,Pack,China,0,,"Finished (click to enlarge). Added crab claw fishcake, coriander and Salad Cosmo mung bean sprouts. The noodles were alright – plentiful too. Nothing to write home about. What is to write home about is the flavor. Write a warning letter home! I mean this was just plain funky; seemed initially like a crab stick kind of scent and essence but it just turned into this not food kind of taste that I just couldn’t stomach whatsoever. Couldn’t pour this down the drain fast enough. Oh and the vegetables hydrated decently. 0.0 out of 5.0 stars.  EAN bar code 6909146402430."
1187,1187,2286,https://www.theramenrater.com/2017/01/04/2286-kamfen-noodle-king-artificial-abalone-chicken-soup-flavoured/,Kamfen,Noodle King Artificial Abalone And Chicken Soup Flavored,Bowl,Hong Kong,4.25,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, Dodo fishball and spring onion. The noodles are really good in this one – nice gauge and the chew – very sturdy and hearty. The broth is definitely leaning more towards chicken than abalone, something I enjoyed. The flavor was rich and the oiliness was very good.  The vegetables hydrated well and worked nicely here. 4.25 out of 5.0 stars. EAN bar code 6920363400702."
1188,1188,2285,https://www.theramenrater.com/2017/01/03/2285-fantastic-noodles-beef-flavour/,Fantastic,Noodles Beef Flavour,Cup,Australia,3,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, coriander and beef. The noodles were pretty good although slightly mushy. The broth has a nice beef taste, augmented with a lot of oregano. The included veg was kind of off. 3.0 out of 5.0 stars. EAN bar code 9310155610506."
1189,1189,2284,https://www.theramenrater.com/2017/01/02/2284-nissin-korean-kimchi-flavour-vermicelli/,Nissin,Korean Kimchi Flavour Vermicelli,Cup,Hong Kong,3.75,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprout s, spring onion and beef sauteed with a little soy sauce. The noodles hydrated well. I made 2 cross-cuts with a pair of kitchen scissors to make them a little more manageable. But yeah – nice gauge and quality. The broth definitely had a kimchi taste and the included bits of vegetable (primarily kimchi) were really great = I like it when cabbage that’s hydrated comes out crunchy. 3.75 out of 5.0 stars.  EAN bar code 4897878170005."
1190,1190,2283,https://www.theramenrater.com/2017/01/02/2283-nissin-raoh-pork-bone-soup-noodle/,Nissin,Raoh Pork Bone Soy Soup Noodle,Pack,Japan,4.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, hard boiled egg and sauteed pork with some shichimi togarashi atop. The noodles are big and thick with a compassionate chewiness and excellent quantity. The broth was really good – good thickness and the flavor was like a soy and pork combo. This just worked right and rubbed me the right way. 4.5 out of 5.0 stars. JAN bar code 4902105900673."
1191,1191,2282,https://www.theramenrater.com/2016/12/31/2282-samyang-foods-gold-jjamppong-fried-noodle/,Samyang Foods,Gold Jjamppong Fried Noodle,Pack,South Korea,5,,"Finished (click to enlarge). Added carved squid, pork, shrimp, chopped garlic and spring onion and sauteed with La-Yu chilli oil and added. The noodles are very good – thick, slightly wide and chewy. Definitely on the gourmet spectrum. The broth has a rich kind of smoky and spicy seafood taste to it which is really great. The included garnish hydrated very well. 5.0 out of 5.0 stars. EAN bar code 8801073113213."
1192,1192,2281,https://www.theramenrater.com/2016/12/30/2281-nissin-demae-iccho-red-hot-seafood-flavor-instant-noodle/,Nissin,Demae Iccho Red Hot Seafood Flavour Instant Noodle,Cup,Hong Kong,3.5,,Finished (click to enlarge). The noodles hydrated well and just a hint of sponginess but it worked here. The broth was a seafood and spicy kind of thing which was pretty good. I liked the included bits of seafood and veggies which were hydrated well. 3.5 out of 5.0 stars. EAN bar code 4897878150045.
1193,1193,2280,https://www.theramenrater.com/2016/12/29/2280-sichuan-baijia-chongqing-noodles-hot-sour-flavor/,Sichuan Baijia,Chongqing Noodles Hot & Sour Flavor,Pack,China,4,,Finished (click to enlarge). Added Salad Cosmo mung bean sprouts and coriander. The noodles are flat and wide and very plentiful. The broth? Wow – full of Sichuan pepper – thick and oily too! The bits of vegetable did very well. Not for the faint of heart – this one packs a serious spicy punch. 4.0 out of 5.0 stars. EAN bar code 6926410330992.
1194,1194,2279,https://www.theramenrater.com/2016/12/28/2279-nissin-demae-iccho-spicy-tonkotsu-flavour-instant-noodle/,Nissin,Demae Iccho Spicy Tonkotsu Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,4.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion and Chinese sausage. The noodles hydrated nicely – big quantity too. I loved the broth in this one – nice scent and good spiciness. What’s more it was thicker than most of the ones in this series – something I really appreciated. The vegetables, eggs and other bits were extremely good. 4.5 out of 5.0 stars.  EAN bar code 4897878120062."
1195,1195,2278,https://www.theramenrater.com/2016/12/27/2278-nissin-raoh-tantanmen-ramen/,Nissin,Raoh Tantanmen,Pack,Japan,4.75,,"Finished (click to enlarge).  Added spring onion, fried garlic and nanami togarashi. The noodles were luxury – thick and with a nice chew to them. The broth was very thick — more saucelike. It had a neat taste; a peanuttiness although with a mild heat and a hearty consistency. Excellent! 4.75 out of 5.0 stars.  JAN bar code 4902105900291."
1196,1196,2277,https://www.theramenrater.com/2016/12/26/2277-goku-uma-ramen-noodles-soy-sauce-flavor/,Goku-Uma,Ramen Noodles Soy Sauce Flavor,Bowl,United States,2.75,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, and hard boiled egg. The noodles came out pretty well although a littler on the spongy side. The broth tasted like a shoyu but was a little off. The vegetables were a nice combo, but the menma was mushy. 2.75 out of 5.0 stars.  UPC bar code 074410396640."
1197,1197,2276,https://www.theramenrater.com/2016/12/25/nissin-cup-noodles-shrimp-new-recipe/,Nissin,Cup Noodles With Shrimp Ramen Noodle Soup (New Recipe),Cup,United States,3,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, shrimp, shinchimi togarashi, spring onion, hard boiled egg and narutomaki. The noodles came out decently – thin and flat as Cup Noodles are usually. The broth didn’t exactly scream shrimp to me; it seemed to be slightly on the bland side unfortunately. The amount of shrimp although small was decent for a cup of instant noodles and they had good flavor. 3.0 out of 5.0 stars. UPC bar code 070662030028."
1198,1198,2275,https://www.theramenrater.com/2016/12/24/2275-jinmailang-hot-sour-beef-noodles/,JML,Hot & Sour Beef Noodles,Pack,China,3.75,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, coriander, chilli flake, red bell pepper, carrot and broccoli. The noodles came out nicely – and a great quantity as well. The broth was really great – a nice sour and spicy taste to it I really enjoyed. The pickled mustard stems however were an element that kind of mussed it all up though – just think that I would have liked it better without the mustard greens. 3.75 out of 5.0 stars.  EAN bar code 6921555509982."
1199,1199,2274,https://www.theramenrater.com/2016/12/23/2274-suimin-noodles-braised-beef-flavour/,Suimin,Noodles With Braised Beef Flavour,Cup,Australia,3.5,,"Finished (click to enlarge). Added beef, Salad Cosmo mung bean sprouts and coriander. The noodles came out very well – the gauge and mouthfeel were nicer than I expected this go around. As far as braised beef, I would kind of say it’s a misnomer; more of a sweet beef. 3.5 out of 5.0 stars.  EAN bar code 9310155303262."
1200,1200,2273,https://www.theramenrater.com/2016/12/22/2273-uni-president-q-bucket-noodle-koream-kimchi-flavor/,Uni-President,A Q Bucket Noodle Korean Kimchi Flavor,Bowl,Taiwan,4.25,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, fried tofu, beef, sweet onion, spring onion and chilli flake. The noodles came out very nice – a lot of them and they’ve got a flat and slightly broad characteristic. The broth was a little thinner than I’d expected, however it brings a nice pickled vegetable flavor to the table which works very well with the bits of kimchi which hydrated nicely. 4.25 out of 5.0 stars. EAN bar code 4710088414243."
1201,1201,2272,https://www.theramenrater.com/2016/12/21/2272-nissin-demae-iccho-spicy-kimchi-pot-flavour-instant-noodle/,Nissin,Demae Iccho Spicy Kimchi Pot Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,3.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, beef, hard boiled egg and kimchi. The noodles are plentiful and of decent quality. The broth does have a slightly spicy kimchi taste to them, however I’m not a super huge fan. The included bits are very good – the kimchi hydrated nicely and tasty as well. 3.5 out of 5.0 stars. EAN bar code 4897878120093."
1202,1202,2271,https://www.theramenrater.com/2016/12/20/2271-sichuan-baijia-chongqing-noodles-burning-dry-noodles/,Sichuan Baijia,Chongqing Noodles Burning Dry Noodles,Pack,China,5,,"Finished (click to enlarge). Added coriander, beef, chilli flake and spring onion. Wow – I mean wow! I wasn’t sure of what to expect here but This is really something else! The noodles are extremely plentiful and really soft and floppy. This is perfect and the seasonings and liquids combine with them very well. The flavor is like an almost beefy and tasty lasagna but with Sichuan pepper and other spices going on. The more you eat, the spicier it gets – heat, upon heat, upon heat! The pain! I really expected this to probably be really salty and have a strong vinegar taste but I was completely mistaken. I love this. 5.0 out of 5.0 stars.  EAN bar code 6926410331821."
1203,1203,2270,https://www.theramenrater.com/2016/12/17/2270-samyang-foods-fresh-bibimmyun-fried-noodle/,Samyang Foods,Fresh Bibimmyun Fried Noodle,Pack,South Korea,3.75,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, hard boiled egg and red pepper strands. The noodles really got thick and were of good quality here. The sauce was good – very standard kind of bibimmyun flavor most brands have. The vegetables hydrated well but were kind of unremarkable. Nonetheless, a nice plate of bibimmyun. 3.75 out of 5.0 stars.  EAN bar code 8801073113251."
1204,1204,2269,https://www.theramenrater.com/2016/12/16/2269-wai-wai-instant-noodles-veg-masala-flavour/,Wai Wai,Instant Noodles Veg Masala Flavour,Pack,India,3.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, coriander, spring onion and tofu puff. The noodles are sturdy with a nice gauge and interesting chew. They have a kind of sesame hit to them as well. The broth has a kind of salty earthy spicy kind of thing going on with lots of depth to it. Although thin, it’s rich and flavorful. 3.5 out of 5.0 stars. EAN bar code 8906013030022."
1205,1205,2268,https://www.theramenrater.com/2016/12/15/2268-nissin-nupasta-neapolitan-flavour-instant-noodle/,Nissin,Nupasta Neapolitan Flavour Instant Noodle,Pack,Hong Kong,4.5,,"Finished (click to enlarge). Added Chinese sausage. Well, what we have here is basically instant spaghetti! The noodles are nice – slightly softer than your standard spaghetti but they’ll do just fine. What I like here is that the sauce has a very sweet taste – a flavor I like better than most spaghetti sauces have. This works well. 4.5 out of 5.0 stars. EAN bar code 4897878190027."
1206,1206,2267,https://www.theramenrater.com/2016/12/14/2267-shirakiku-karami-ramen-spicy-chili-flavor-japanese-style-noodle-soup-base/,Shirakiku,Karami Ramen Spicy Chili Flavour Japanese Style Noodle With Soup Base,Pack,United States,2,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, narutomaki and ito togarashi. The noodles came out alright although they seemed a little foreign to the broth; they just didn’t seem like they wanted to be friends. The broth was a kind of spicy shoyu/miso-ish WTF which just screamed of something not being correct. I don’t know what’s going on here but it’s just kind of a wrongsalaught. I think I may go ahead and try other varieties in this range in hopes of a winner though. 2.0 out of 5.0 stars."
1207,1207,2266,https://www.theramenrater.com/2016/12/13/2266-nissin-disney-cuties-instant-noodle-crab-flavour/,Nissin,Disney Cuties Instant Noodle Crab Flavour,Cup,Thailand,3.5,,"Finished (click to enlarge). Added crab claw fishcake and coriander. The noodles are thin and have a round shape. They hydrated fairly well. The quantity on this one is very small, but I think that’s the point. The broth has a nice taste to it – definitely a crabby kind of taste along with a decent amount of crab stick and little Pooh fishcake. 3.5 out of 5.0 stars.  EAN bar code 8852528000909."
1208,1208,2265,https://www.theramenrater.com/2016/12/12/2265-nissin-cup-noodles-rich-soft-shelled-turtle-soup/,Nissin,Cup Noodles Rich Soft Shelled Turle Soup,Cup,Japan,2.75,,"Finished (click to enlarge). Since I’ve never tasted anything ‘turtle’ before, whether it be real or artificial, I’m kind of at a disadvantage here. The noodles are the standard Cup Noodle style; flat and thin with a very soft chew. The broth is a kind of salty and almost chicken or duck kind of flavor – wavering between the two familial fowls. The garnish bits are where I notice the interesting things – there’s a little bit of onion and mushroom. Then there are what seem to be meatballs or sausage bits which definitely have a taste I’m not accustomed to. It’s pretty good but also kind of strange. Like I said, if I had a turtle frame of reference I could tell how true to the taste it is. Not my favorite but a fascinating variety. 2.75 out of 5.0 stars. JAN bar code 4902105232613."
1209,1209,2264,https://www.theramenrater.com/2016/12/11/2264-unif-tung-instant-vegetarian-beehoon-rice-vermicelli/,Unif Tung-I,Instant Vegetarian Beehoon Rice Vermicelli,Pack,Taiwan,0.5,,Finished (click to enlarge). Added Salad Cosmo mung bean sprouts and tofu puff. The vermicelli didn’t hydrated as it should have in two minutes and was a little stiff and kind of had that dry spiderweb kind of quality I dislike. The broth was nicely accommodated by seaweed but the sesame oil and earthy flavor just didn’t work for me at all. 0.5 out of 5.0 stars. EAN bar code 8888217006105.
1210,1210,2263,https://www.theramenrater.com/2016/12/10/2263-sichuan-baijia-broad-noodle-artificial-beef-flavor-hot-pot/,Sichuan Baijia,Broad Noodle Artificial Beef Flavor Hot Pot,Pack,China,4.25,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, coriander, spring onion, beef and chilli flake. The noodles are ultra broad – insanely so! I really like the noodles; they have a bit of chew to them and work well with the broth. The broth has a beef and Sichuan pepper hit along with a good oiliness. The included vegetable bits were pretty good too – the peas mostly hydrated very well – only found one that was a little iffy. 4.25 out of 5.0 stars EAN bar code 6926410320252."
1211,1211,2262,https://www.theramenrater.com/2016/12/09/2262-dream-kitchen-curry/,Dream Kitchen,Curry Flavour Instant Noodles,Cup,United States,4.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, hard boiled egg and pork. The noodles hydrated well with a slight tint of sponginess. The star here is definitely the broth which was more akin to a sauce by nature. It was giving; full of nice Japanese curry taste. This is that kind of tasty almost sweet kind of curry. The vegetables hydrated decently and worked well enough. 4.5 out of 5.0 stars. UPC bar code 854195002109."
1212,1212,2261,https://www.theramenrater.com/2016/12/08/2261-tablemark-tohokuno-aji-yonezawa-ramen/,Tablemark,Tohokuno Aji Yonezawa Ramen,Bowl,Japan,4,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, hard boiled egg and shichimi togarashi. The noodles are nice – good gauge and a unique chew I found very likable. The broth is a kind of fish influenced shoyu which is a little sweet and works well. The naruto and pork slice were alright and the bamboo shoots were definitely enjoyable. 4.0 out of 5.0 stars. JAN bar code 4901520400492."
1213,1213,2260,https://www.theramenrater.com/2016/12/07/2260-uni-president-science-noodle-xmas-edition/,Uni-President,Science Noodle (X'Mas Edition),Pack,Taiwan,5,,"Finished (click to enlarge). I’ve been blinded by science noodle! Well actually I had really bad eyesight before I tried the science noodle.. So the noodles are crunchy and really tasty – very light and crisp. The taste has a nice pepper taste and I think maybe a hint of fish? It works and is a nice snack noodle for sure. For a snack noodle, it gets 5.0 out of 5.0 stars. EAN bar code 4710088410191."
1214,1214,2259,https://www.theramenrater.com/2016/12/06/2259-farmers-heart-pho-beef-flavor-vietnamese-rice-noodle-soup/,Farmer's Heart,Pho Beef Flavor Vietnamese Rice Noodle Soup,Bowl,United States,3.75,,"Finished (click to enlarge). Added Salad cosmo mung bean sprouts, coriander, beef, Huy Fong Sriracha chilli sauce, chilli flake and fried garlic. The rice noodles did very well from the microwave. Fully hydrated and a nice way about them. The broth has a nice pho taste -much better than I expected honestly. The supplied sriracha had a nice heat and taste but a bitter finish. 3.75 out of 5.0 stars.  UPC bar code 031146033980."
1215,1215,2258,https://www.theramenrater.com/2016/12/05/2258-kamfen-instant-wonton-noodles-scallop-lobster-soup-flavor/,Kamfen,Instant Wonton Noodles Scallop Lobster Soup Flavour,Bowl,Hong Kong,4.25,,Finished (click to enlarge). Added spring onions and fishballs. The noodles are very al dente and have quite a chew to them. They worked very well with the broth which has a nice seafood taste to it. Very impressed! 4.25 out of 5.0 stars. EAN bar code 6920363401020.
1216,1216,2257,https://www.theramenrater.com/2016/11/27/2257-fuku-tom-yum-soup-instant-noodle/,Fuku,Tom Yam Soup Instant Noodle,Pack,Hong Kong,2.25,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, coriander, Dodo fishballs and a little chilli flake. The noodles are the nice ones as usual with that kind of chicken and sesame taste. The broth has a tom yum kind of flavor to it; lemongrass and heat. The thing is that I don’t think sesame and tom yum goes together all that well and it leaves my taste buds a little confused and wishing I had two separate dishes to taste. 2.25 out of 5.0 stars.  EAN bar code 4897878650057."
